	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Unnamed: 43
CEuHO	0.11153798488040649	0.31363088057901084	0.19441903019213175	0.1112470797641562	0.3826378093985412	0.39719316827750556	0.24364775495997215	0.13424620754463684	0.17184098980410129	0.3536693191865605	0.2641690682036503	0.31329774889765605	0.31734837799717913	0.3391746749576032	0.15986358307577533	0.22898266274124962	0.3284287966368891	0.3348729792147806	0.30601092896174864	0.19712201852946973	0.3818615751789976	0.32106907323845885	0.1976656626506024	0.3316278188364601	0.18444811183380255	0.2391846921797005	0.2579979360165119	
GdLaS	0.11153798488040649																											
BaCaCuNdOSr	0.11153798488040649																											
CuNiY	0.11153798488040649																	0.06928406466512702										
CGdHO	0.11153798488040649	0.04825090470446321	0.08005489478499542	0.02224941595283124	0.13153174698074854	0.06619886137958426	0.1508295625942685	0.16109544905356424	0.18329705579104136	0.15157256536566882	0.2281460134486071	0.12763982362497098	0.1998119417019276	0.29395138496325607	0.15986358307577533	0.19627085377821393	0.18392012611665792	0.16166281755196305	0.22950819672131148	0.11827321111768185	0.22911694510739855	0.26900381811870877	0.24472891566265062	0.1989766913018761	0.12620133967575964	0.20798668885191346	0.15479876160990713	
MnOSmSr	0.11153798488040649	0.024125452352231604		0.04449883190566248	0.03587229463111324			0.3221908981071285	0.04582426394776034	0.07578628268283441	0.024015369836695485	0.03481086098862845		0.06783493499152064	0.05328786102525845		0.013137151865475564	0.011547344110854504	0.01092896174863388		0.00954653937947494							
AlBFeNd	0.11153798488040649	0.012062726176115802			0.05978715771852207		0.046409096182851835		0.02291213197388017				0.011753643629525152						0.01092896174863388									
CeCuGdOPr	0.11153798488040649	0.10856453558504221																										
CaCuFNdOSr	0.11153798488040649	0.012062726176115802																										
CaCuLaNdO	0.11153798488040649		0.04574565416285453																									
CeCuGeSi	0.11153798488040649	0.03618817852834741				0.013239772275916854	0.011602274045712959		0.05728032993470042	0.012631047113805733	0.012007684918347743																	
FeGaLaOSr	0.11153798488040649	0.024125452352231604			0.011957431543704412		0.034806822137138885	0.053698483017854744			0.024015369836695485	0.023207240659085637													0.009707795359673818			
CuGdLaSi	0.09914487544925021																											
CuLaNiOSr	0.09914487544925021	0.08443908323281062	0.1372369624885636		0.03587229463111324	0.03971931682775057		0.4564371056517654	0.09164852789552068	0.012631047113805733		0.0696217219772569	0.011753643629525152	0.022611644997173545	0.20249387189598209													
EuOTaTb	0.09914487544925021																											
CCeHN	0.09914487544925021	0.024125452352231604	0.04574565416285453	0.01112470797641562	0.11957431543704414	0.06619886137958426	0.034806822137138885	0.16109544905356424	0.17184098980410129	0.05052418845522293	0.19212295869356388	0.08122534230679972	0.10578279266572638	0.05652911249293386	0.06394543323031014	0.04361574528404754		0.06928406466512702	0.17486338797814208	0.019712201852946976	0.07637231503579953	0.11280805275945853	0.10353915662650603	0.07580064430547659	0.06795456751771672	0.07279534109816972	0.02063983488132095	
BiCaCuErOSr	0.09914487544925021			0.02224941595283124		0.026479544551833708			0.03436819796082025	0.012631047113805733																		
CeCuNdO	0.09914487544925021	0.18094089264173704	0.0343092406221409	0.08899766381132496	0.05978715771852207	0.09267840593141798	0.10442046641141664	0.08054772452678212	0.02291213197388017		0.012007684918347743	0.011603620329542819	0.2468265162200282				0.02627430373095113											
CaCuLaO	0.09914487544925021	0.024125452352231604	0.11436413540713633	0.0556235398820781	0.04782972617481765		0.0580113702285648			0.012631047113805733											0.00954653937947494	0.07809788267962514						
RhSiSm	0.09914487544925021		0.011436413540713633																									
FeSm	0.09914487544925021	0.15681544028950542		0.03337412392924686	0.023914863087408825	0.013239772275916854	0.034806822137138885	0.053698483017854744				0.023207240659085637		0.022611644997173545	0.010657572205051688	0.02180787264202377		0.011547344110854504			0.01909307875894988		0.01882530120481928	0.009475080538184574		0.010399334442595673	0.010319917440660475	
BCoFeGaNd	0.09914487544925021	0.024125452352231604		0.04449883190566248	0.011957431543704412	0.026479544551833708	0.011602274045712959			0.037893141341417205	0.012007684918347743				0.04263028882020675		0.013137151865475564	0.011547344110854504									0.05159958720330237	
CGd	0.09914487544925021	0.08443908323281062			0.011957431543704412		0.023204548091425917		0.011456065986940085	0.025262094227611467	0.07204610951008646		0.09402914903620122			0.02180787264202377	0.013137151865475564				0.00954653937947494							
GdHfO	0.09914487544925021										0.024015369836695485	0.03481086098862845			0.010657572205051688			0.011547344110854504			0.00954653937947494			0.009475080538184574	0.019415590719347637		0.02063983488132095	
LaSU	0.09914487544925021																											
CFeNd	0.09914487544925021	0.012062726176115802	0.18298261665141813		0.04782972617481765	0.052959089103667416																						
FeMnY	0.09914487544925021		0.04574565416285453	0.07787295583490933	0.011957431543704412		0.034806822137138885										0.06568575932737783		0.09836065573770492									
DyFeNPrV	0.09914487544925021																											
BCCoNiY	0.09914487544925021		0.022872827081427266																									
CuLaOSrV	0.09914487544925021							0.13424620754463684																				
CHSiY	0.09914487544925021	0.03618817852834741	0.04574565416285453	0.04449883190566248	0.023914863087408825	0.026479544551833708	0.046409096182851835	0.013424620754463686	0.04582426394776034	0.037893141341417205	0.024015369836695485	0.09282896263634255	0.011753643629525152	0.011305822498586773	0.010657572205051688	0.04361574528404754	0.0394114555964267	0.011547344110854504		0.029568302779420463		0.026032627559875045	0.028237951807228913				0.02063983488132095	
FeHHoZr	0.09914487544925021																											
CHNdO	0.09914487544925021	0.12062726176115801	0.11436413540713633	0.06674824785849372	0.3826378093985412	0.14563749503508538	0.17403411068569438	0.06712310377231842	0.20620918776492153	0.21472780093469748	0.15609990393852063	0.1972615456022279	0.12929007992477667	0.11305822498586772	0.1811787274858787	0.10903936321011885	0.21019442984760903	0.18475750577367206	0.1092896174863388	0.0788488074117879	0.11455847255369928	0.10413051023950018	0.1694277108433735	0.07580064430547659	0.1553247257547811	0.13519134775374378	0.12383900928792571	
AlFeTb	0.09914487544925021	0.024125452352231604	0.011436413540713633		0.023914863087408825		0.011602274045712959		0.02291213197388017									0.011547344110854504									0.030959752321981428	
CClGdHNO	0.09914487544925021	0.12062726176115801	0.2516010978956999	0.14462120369340303	0.11957431543704414	0.09267840593141798	0.16243183663998143	0.14767082829910055	0.137472791843281	0.08841732979664013	0.13208453410182516	0.0696217219772569	0.16455101081335213	0.18089315997738836	0.1918362996909304	0.10903936321011885	0.19705727798213346	0.18475750577367206	0.15300546448087432	0.2365464222353637	0.16229116945107397	0.14751822283929192	0.18825301204819278	0.15160128861095318	0.2718182700708669	0.16638935108153077	0.14447884416924664	
CHLaN	0.09914487544925021	0.04825090470446321	0.09149130832570906	0.04449883190566248	0.04782972617481765	0.07943863365550113	0.10442046641141664	0.13424620754463684	0.21766525375186163	0.22735884804850323	0.18011527377521613	0.03481086098862845	0.152797367183827	0.13566986998304129	0.05328786102525845	0.06542361792607132	0.06568575932737783	0.06928406466512702	0.0546448087431694	0.009856100926473488	0.02863961813842482	0.06942034015966678	0.00941265060240964	0.07580064430547659	0.019415590719347637	0.03119800332778702	0.05159958720330237	
CaMnOSmSr	0.09914487544925021			0.01112470797641562					0.04582426394776034		0.03602305475504323	0.08122534230679972							0.02185792349726776						0.009707795359673818	0.03119800332778702		
BaBiLaOTi	0.09914487544925021							0.026849241508927372							0.07460300543536183													
BaCuOSmZn	0.09914487544925021																											
CHOY	0.09914487544925021	0.08443908323281062	0.1372369624885636	0.03337412392924686	0.1674040416118618	0.11915795048325169	0.2784545770971111	0.13424620754463684	0.18329705579104136	0.23998989516230895	0.36023054755043227	0.2088651659317707	0.32910202162670427	0.2826455624646693	0.1918362996909304	0.16355904481517827	0.10509721492380451	0.19630484988452657	0.08743169398907104	0.04928050463236743	0.03818615751789976	0.07809788267962514	0.06588855421686747	0.04737540269092287	0.11649354431608583	0.17678868552412644	0.10319917440660474	
CaCeCuNdO	0.09914487544925021	0.04825090470446321				0.013239772275916854																						
BiCaCuOPbSrY	0.09914487544925021	0.12062726176115801	0.0686184812442818	0.1112470797641562		0.03971931682775057				0.025262094227611467		0.011603620329542819	0.011753643629525152	0.10175240248728094		0.10903936321011885												
LuPtU	0.09914487544925021																											
CuNiPr	0.09914487544925021		0.04574565416285453		0.011957431543704412		0.011602274045712959	0.053698483017854744	0.02291213197388017		0.012007684918347743																	
CoSmZr	0.09914487544925021	0.012062726176115802			0.011957431543704412		0.0580113702285648		0.011456065986940085			0.011603620329542819		0.011305822498586773		0.010903936321011885	0.09196006305832896		0.04371584699453552									
CHHoNO	0.09914487544925021	0.08443908323281062	0.1372369624885636	0.1112470797641562	0.29893578859261033	0.15887726731100227	0.1508295625942685	0.25506779433481	0.20620918776492153	0.189465706707086	0.40826128722382327	0.23207240659085634	0.2233192289609779	0.32786885245901637	0.2131514441010338	0.16355904481517827	0.2627430373095113	0.4387990762124711	0.26229508196721313	0.3055391287206781	0.25775656324582336	0.2776813606386671	0.31061746987951805	0.40742846314193676	0.3786040190272789	0.2911813643926789	0.26831785345717235	
CClHLaNO	0.09914487544925021	0.16887816646562123	0.5375114364135407	0.2224941595283124	0.25110606241779265	0.25155567324242023	0.18563638473140734	0.3221908981071285	0.18329705579104136	0.05052418845522293	0.18011527377521613	0.1972615456022279	0.152797367183827	0.11305822498586772	0.1065757220505169	0.14175117217315453	0.13137151865475566	0.16166281755196305	0.1092896174863388	0.06899270648531441	0.10501193317422435	0.08677542519958348	0.14118975903614459	0.13265112753458402	0.1553247257547811	0.17678868552412644	0.11351909184726522	
FeMnNd	0.09914487544925021											0.023207240659085637																
GdInSn	0.09914487544925021																											
CHLuN	0.09914487544925021	0.22919179734620024	0.08005489478499542	0.1779953276226499	0.07174458926222647	0.38395339600158873	0.1160227404571296	0.013424620754463686	0.16038492381716118	0.10104837691044587	0.07204610951008646	0.08122534230679972	0.08227550540667607	0.04522328999434709	0.06394543323031014	0.10903936321011885	0.0788229111928534	0.13856812933025403	0.06557377049180328	0.12812931204415534	0.10501193317422435	0.06942034015966678	0.028237951807228913	0.02842524161455372	0.04853897679836909	0.04159733777038269	0.061919504643962855	
EuHIrSr	0.09914487544925021							0.08054772452678212																				
DyFePrV	0.09914487544925021																											
CoLaOSr	0.09914487544925021	0.024125452352231604	0.14867337602927722	0.25586828345755924	0.03587229463111324	0.03971931682775057	0.046409096182851835	0.013424620754463686	0.0687363959216405	0.07578628268283441	0.04803073967339097	0.011603620329542819	0.011753643629525152	0.10175240248728094	0.010657572205051688	0.010903936321011885	0.02627430373095113	0.011547344110854504	0.01092896174863388	0.019712201852946976	0.07637231503579953	0.05206525511975009	0.01882530120481928	0.018950161076369147	0.04853897679836909	0.06239600665557404	0.02063983488132095	
AlCuY	0.09914487544925021	0.024125452352231604						0.13424620754463684								0.03271180896303566						0.008677542519958347		0.009475080538184574	0.009707795359673818			
CeCuPd	0.08675176601809394					0.013239772275916854							0.023507287259050304															
BaCuGdOY	0.08675176601809394	0.024125452352231604	0.011436413540713633	0.08899766381132496	0.011957431543704412		0.0580113702285648		0.137472791843281						0.010657572205051688													
BaCuHgOY	0.08675176601809394						0.0580113702285648																					
AgGaPdYb	0.08675176601809394																											
BCoFeY	0.08675176601809394				0.023914863087408825						0.08405379442843419	0.046414481318171275	0.08227550540667607													0.03119800332778702	0.10319917440660474	
PdUY	0.08675176601809394			0.01112470797641562																								
ClGdK	0.08675176601809394									0.10104837691044587																		
CaNdOP	0.08675176601809394																											
CeCuNiSn	0.08675176601809394	0.012062726176115802			0.023914863087408825		0.011602274045712959			0.05052418845522293		0.03481086098862845																
CHOSiY	0.08675176601809394	0.024125452352231604	0.022872827081427266	0.08899766381132496	0.03587229463111324	0.07943863365550113	0.09281819236570367	0.12082158679017317	0.17184098980410129	0.06315523556902868	0.18011527377521613	0.03481086098862845	0.09402914903620122	0.03391746749576032	0.010657572205051688	0.02180787264202377	0.013137151865475564	0.046189376443418015	0.01092896174863388	0.019712201852946976	0.01909307875894988	0.06074279763970844		0.08527572484366117	0.019415590719347637	0.051996672212978365	0.09287925696594426	
CuOReSrY	0.08675176601809394		0.011436413540713633		0.011957431543704412																							
BaCdFGaGdInNaYbZn	0.08675176601809394																											
GdLaNiSi	0.08675176601809394																											
BCCuNiY	0.08675176601809394		0.10292772186642268			0.013239772275916854																						
CeCuGdNdO	0.08675176601809394	0.04825090470446321						0.0939723452812458							0.05328786102525845	0.04361574528404754												
DyFeMnPrTb	0.08675176601809394	0.04825090470446321									0.04803073967339097																	
CeCuGdOSm	0.08675176601809394	0.03618817852834741																										
CuLaOSrTa	0.08675176601809394			0.01112470797641562																								
